time,kinetic_energy,potential_energy,total_energy,max_speed,com_x,com_y,com_z,max_height,min_height,active_contacts,candidate_pairs
0,0,61.592515663313,61.592515663313,0,0.50617054502792,0.51873164121222,0.72284526705328,0.98668889784927,0.45016448164033,0,0
0.0001,0.37556301441728,61.592507304365,61.968070318783,2.2625187256258,0.50617054502792,0.51873164121222,0.72284516895328,0.98668879974927,0.45016438354033,17,105
0.0002,0.37557555283883,61.59249058647,61.968066139309,2.2626437106927,0.50617054502792,0.51873164121222,0.72284497275328,0.98668860354927,0.45016418734033,0,105
0.0003,0.37559645020811,61.592465509627,61.968061959835,2.2627691141583,0.50617054502792,0.51873164121222,0.72284467845328,0.98668830924927,0.45016389304033,0,105
0.0004,0.37562570652507,61.592432073836,61.968057780361,2.2628949359531,0.50617054502792,0.51873164121222,0.72284428605328,0.98668791684927,0.45016350064033,0,105
0.0005,0.37566332178974,61.592390279098,61.968053600887,2.2630211760074,0.50617054502792,0.51873164121222,0.72284379555328,0.98668742634927,0.45016301014033,0,105
0.0006,0.37570929600213,61.592340125411,61.968049421413,2.2631478342511,0.50617054502792,0.51873164121222,0.72284320695328,0.98668683774927,0.45016242154033,0,105
0.0007,0.37576362916221,61.592281612777,61.96804524194,2.2632749106141,0.50617054502792,0.51873164121222,0.72284252025328,0.98668615104927,0.45016173484033,0,105
0.0008,0.37582632127001,61.592214741196,61.968041062466,2.2634024050259,0.50617054502792,0.51873164121222,0.72284173545328,0.98668536624927,0.45016095004033,0,105
0.0009,0.3758973723255,61.592139510666,61.968036882992,2.2635303174158,0.50617054502792,0.51873164121222,0.72284085255328,0.98668448334927,0.45016006714033,0,105
0.001,0.37597678232871,61.592055921189,61.968032703518,2.2636586477131,0.50617054502792,0.51873164121222,0.72283987155328,0.98668350234927,0.45015908614033,0,105
0.0011,0.37606455127962,61.591963972765,61.968028524044,2.2637873958466,0.50617054502792,0.51873164121222,0.72283879245328,0.98668242324927,0.45015800704033,0,105
0.0012,0.37616067917824,61.591863665392,61.96802434457,2.263916561745,0.50617054502792,0.51873164121222,0.72283761525328,0.98668124604927,0.45015682984033,0,105
0.0013,0.37626516602455,61.591754999072,61.968020165097,2.2640461453369,0.50617054502792,0.51873164121222,0.72283633995328,0.98667997074927,0.45015555454033,0,105
0.0014,0.37637801181859,61.591637973804,61.968015985623,2.2641761465506,0.50617054502792,0.51873164121222,0.72283496655328,0.98667859734927,0.45015418114033,0,105
0.0015,0.37649921656031,61.591512589589,61.968011806149,2.264306565314,0.50617054502792,0.51873164121222,0.72283349505328,0.98667712584927,0.45015270964033,0,105
0.0016,0.37662878024975,61.591378846425,61.968007626675,2.2644374015552,0.50617054502792,0.51873164121222,0.72283192545328,0.98667555624927,0.45015114004033,0,105
0.0017,0.3767667028869,61.591236744314,61.968003447201,2.2645686552016,0.50617054502792,0.51873164121222,0.72283025775328,0.98667388854927,0.45014947234033,0,105
0.0018,0.37691298447174,61.591086283256,61.967999267727,2.2647003261807,0.50617054502792,0.51873164121222,0.72282849195328,0.98667212274927,0.45014770654033,0,105
0.0019,0.37706762500429,61.590927463249,61.967995088253,2.2648324144198,0.50617054502792,0.51873164121222,0.72282662805328,0.98667025884927,0.45014584264033,0,105
0.002,0.37723062448456,61.590760284295,61.96799090878,2.2649649198459,0.50617054502792,0.51873164121222,0.72282466605328,0.98666829684927,0.45014388064033,0,105
0.0021,0.37740198291252,61.590584746393,61.967986729306,2.2650978423856,0.50617054502792,0.51873164121222,0.72282260595328,0.98666623674927,0.45014182054033,0,106
0.0022,0.37758170028819,61.590400849544,61.967982549832,2.2652311819657,0.50617054502792,0.51873164121222,0.72282044775328,0.98666407854927,0.45013966234033,0,106
0.0023,0.37776977661157,61.590208593746,61.967978370358,2.2653649385124,0.50617054502792,0.51873164121222,0.72281819145328,0.98666182224927,0.45013740604033,0,106
0.0024,0.37796621188265,61.590007979002,61.967974190884,2.2654991119519,0.50617054502792,0.51873164121222,0.72281583705328,0.98665946784927,0.45013505164033,0,106
0.0025,0.37817100610144,61.589799005309,61.96797001141,2.2656337022102,0.50617054502792,0.51873164121222,0.72281338455328,0.98665701534927,0.45013259914033,0,106
0.0026,0.37838415926793,61.589581672669,61.967965831937,2.2657687092129,0.50617054502792,0.51873164121222,0.72281083395328,0.98665446474927,0.45013004854033,0,106
0.0027,0.37860567138213,61.58935598108,61.967961652463,2.2659041328855,0.50617054502792,0.51873164121222,0.72280818525328,0.98665181604927,0.45012739984033,0,106
0.0028,0.37883554244404,61.589121930545,61.967957472989,2.2660399731535,0.50617054502792,0.51873164121222,0.72280543845328,0.98664906924927,0.45012465304033,0,106
0.0029,0.37907377245365,61.588879521061,61.967953293515,2.2661762299418,0.50617054502792,0.51873164121222,0.72280259355328,0.98664622434927,0.45012180814033,0,105
0.003,0.37932036141096,61.58862875263,61.967949114041,2.2663129031753,0.50617054502792,0.51873164121222,0.72279965055328,0.98664328134927,0.45011886514033,0,105
0.0031,0.37957530931599,61.588369625251,61.967944934567,2.2664499927786,0.50617054502792,0.51873164121222,0.72279660945328,0.98664024024927,0.45011582404033,0,105
0.0032,0.37983861616872,61.588102138925,61.967940755093,2.2665874986764,0.50617054502792,0.51873164121222,0.72279347025328,0.98663710104927,0.45011268484033,0,105
0.0033,0.38011028196915,61.58782629365,61.967936575619,2.2667254207926,0.50617054502792,0.51873164121222,0.72279023295328,0.98663386374927,0.45010944754033,0,105
0.0034,0.38039030671729,61.587542089428,61.967932396146,2.2668637590515,0.50617054502792,0.51873164121222,0.72278689755328,0.98663052834927,0.45010611214033,0,106
0.0035,0.38067869041314,61.587249526259,61.967928216672,2.2670025133768,0.50617054502792,0.51873164121222,0.72278346405328,0.98662709484927,0.45010267864033,0,106
0.0036,0.38097543305669,61.586948604141,61.967924037198,2.2671416836921,0.50617054502792,0.51873164121222,0.72277993245328,0.98662356324927,0.45009914704033,0,106
0.0037,0.38128053464794,61.586639323076,61.967919857724,2.2672812699209,0.50617054502792,0.51873164121222,0.72277630275328,0.98661993354927,0.45009551734033,0,106
0.0038,0.3815939951869,61.586321683063,61.96791567825,2.2674212719862,0.50617054502792,0.51873164121222,0.72277257495328,0.98661620574927,0.45009178954033,0,106
0.0039,0.38191581467357,61.585995684103,61.967911498776,2.2675616898112,0.50617054502792,0.51873164121222,0.72276874905328,0.98661237984927,0.45008796364033,0,106
0.004,0.38224599310794,61.585661326195,61.967907319302,2.2677025233185,0.50617054502792,0.51873164121222,0.72276482505328,0.98660845584927,0.45008403964033,0,104
0.0041,0.38258453049002,61.585318609339,61.967903139829,2.2678437724307,0.50617054502792,0.51873164121222,0.72276080295328,0.98660443374927,0.45008001754033,0,104
0.0042,0.38293142681981,61.584967533535,61.967898960355,2.2679854370701,0.50617054502792,0.51873164121222,0.72275668275328,0.98660031354927,0.45007589734033,0,104
0.0043,0.38328668209729,61.584608098784,61.967894780881,2.268127517159,0.50617054502792,0.51873164121222,0.72275246445328,0.98659609524927,0.45007167904033,0,104
0.0044,0.38365029632249,61.584240305085,61.967890601407,2.2682700126192,0.50617054502792,0.51873164121222,0.72274814805328,0.98659177884927,0.45006736264033,0,104
0.0045,0.38402226949539,61.583864152438,61.967886421933,2.2684129233724,0.50617054502792,0.51873164121222,0.72274373355328,0.98658736434927,0.45006294814033,0,104
0.0046,0.384402601616,61.583479640843,61.967882242459,2.2685562493403,0.50617054502792,0.51873164121222,0.72273922095328,0.98658285174927,0.45005843554033,0,104
0.0047,0.38479129268431,61.583086770301,61.967878062986,2.2686999904439,0.50617054502792,0.51873164121222,0.72273461025328,0.98657824104927,0.45005382484033,0,105
0.0048,0.38518834270033,61.582685540811,61.967873883512,2.2688441466046,0.50617054502792,0.51873164121222,0.72272990145328,0.98657353224927,0.45004911604033,0,105
0.0049,0.38559375166406,61.582275952374,61.967869704038,2.2689887177431,0.50617054502792,0.51873164121222,0.72272509455328,0.98656872534927,0.45004430914033,0,105
0.005,0.38600751957549,61.581858004989,61.967865524564,2.2691337037802,0.50617054502792,0.51873164121222,0.72272018955328,0.98656382034927,0.45003940414033,0,105
0.0051,0.38642964643463,61.581431698656,61.96786134509,2.2692791046363,0.50617054502792,0.51873164121222,0.72271518645328,0.98655881724927,0.45003440104033,0,105
0.0052,0.38686013224146,61.580997033375,61.967857165616,2.2694249202317,0.50617054502792,0.51873164121222,0.72271008525328,0.98655371604927,0.45002929984033,0,105
0.0053,0.387298976996,61.580554009146,61.967852986142,2.2695711504864,0.50617054502792,0.51873164121222,0.72270488595328,0.98654851674927,0.45002410054033,0,105
0.0054,0.38774618069826,61.58010262597,61.967848806669,2.2697177953203,0.50617054502792,0.51873164121222,0.72269958855328,0.98654321934927,0.45001880314033,0,105
0.0055,0.38820174334821,61.579642883847,61.967844627195,2.2698648546531,0.50617054502792,0.51873164121222,0.72269419305328,0.98653782384927,0.45001340764033,0,105
0.0056,0.38866566494587,61.579174782775,61.967840447721,2.2700123284042,0.50617054502792,0.51873164121222,0.72268869945328,0.98653233024927,0.45000791404033,0,105
0.0057,0.38913794549124,61.578698322756,61.967836268247,2.2701602164928,0.50617054502792,0.51873164121222,0.72268310775328,0.98652673854927,0.45000232234033,0,104
0.0058,0.38961858498433,61.578213503789,61.967832088773,2.270308518838,0.50617054502792,0.51873164121222,0.72267741795328,0.98652104874927,0.44999663254033,0,104
0.0059,0.3901075834251,61.577720325874,61.967827909299,2.2704572353585,0.50617054502792,0.51873164121222,0.72267163005328,0.98651526084927,0.44999084464033,0,104
0.006,0.39060494081359,61.577218789012,61.967823729825,2.2706063659731,0.50617054502792,0.51873164121222,0.72266574405328,0.98650937484927,0.44998495864033,0,104
0.0061,0.39111065714978,61.576708893202,61.967819550352,2.2707559106001,0.50617054502792,0.51873164121222,0.72265975995328,0.98650339074927,0.44997897454033,0,104
0.0062,0.39162473243368,61.576190638444,61.967815370878,2.2709058691577,0.50617054502792,0.51873164121222,0.72265367775328,0.98649730854927,0.44997289234033,0,104
0.0063,0.39214716666528,61.575664024739,61.967811191404,2.2710562415639,0.50617054502792,0.51873164121222,0.72264749745328,0.98649112824927,0.44996671204033,0,104
0.0064,0.39267795984459,61.575129052086,61.96780701193,2.2712070277366,0.50617054502792,0.51873164121222,0.72264121905328,0.98648484984927,0.44996043364033,0,104
0.0065,0.39321711197161,61.574585720485,61.967802832456,2.2713582275933,0.50617054502792,0.51873164121222,0.72263484255328,0.98647847334927,0.44995405714033,0,104
