time,kinetic_energy,potential_energy,total_energy,max_speed,com_x,com_y,com_z,max_height,min_height,active_contacts,candidate_pairs
0,0.085264536433782,762.36564243221,762.45090696865,0.083509329012085,0.81734825136554,0.79220824891068,1.145224642622,1.5715310207375,0.71462842461996,0,0
0.0001,1.1370021902127,762.36559339397,763.50259558418,2.0783959898016,0.81734819317128,0.79220823870362,1.1452245689568,1.571534891473,0.714625060834,105,1999000
0.0002,3.4969681994679,762.36547905145,765.86244725092,3.6370871116874,0.81734813497703,0.79220822849655,1.1452243971917,1.5715386641084,0.71462159894803,104,1999000
0.0003,6.3080585128843,762.36529940465,768.67335791753,4.7608285427324,0.81734807678277,0.79220821828949,1.1452241273265,1.5715423386438,0.71461803896206,103,1999000
0.0004,9.0719161332644,762.36505445357,771.43697058684,5.5925316163394,0.81734801858852,0.79220820808243,1.1452237593613,1.5715459150792,0.71461438087609,102,1999000
0.0005,11.519403786215,762.36474419822,773.88414798443,6.247435512171,0.81734796039426,0.79220819787536,1.1452232932961,1.5715493934147,0.71461062469012,102,1999000
0.0006,13.498578290823,762.36436863858,775.8629469294,6.7447988020263,0.8173479022,0.7922081876683,1.1452227291309,1.5715527736501,0.71460677040416,101,1999000
0.0007,14.955008021877,762.36392777466,777.31893579654,7.1029845350125,0.81734784400575,0.79220817746124,1.1452220668657,1.5715560557855,0.71460281801819,100,1999000
0.0008,15.892420081031,762.36342160647,778.2558416875,7.3392411213403,0.81734778581149,0.79220816725417,1.1452213065006,1.5715592398209,0.71459876753222,99,1999000
0.0009,16.357109842937,762.36285013399,778.71995997693,7.4696934515716,0.81734772761724,0.79220815704711,1.1452204480354,1.5715623257564,0.71459461894625,97,1999000
0.001,16.482945637242,762.36221335724,778.84515899448,7.5093593411923,0.81734766942298,0.79220814684004,1.1452194914702,1.5715653135918,0.71459037226029,14,1999000
0.0011,16.538034919535,762.36151127621,778.89954619575,7.5090262058981,0.81734761122873,0.79220813663298,1.145218436805,1.5715682033272,0.71458602747432,10,1999000
0.0012,16.550472701499,762.3607438909,778.9112165924,7.50869318399,0.81734755303447,0.79220812642592,1.1452172840398,1.5715709949626,0.71458158458835,9,1999000
