id,x,y,z,vx,vy,vz,radius,mass
0,0.78942595266494,0.19103235298393,0.86639586921561,0,0,-0.24525,0.012,0.01737175073729
1,0.59452575770214,0.44713277136727,0.50070861975259,0,0,-0.24525,0.012,0.01737175073729
2,0.46022691454568,0.3376996048422,0.52378445865589,0,0,-0.24525,0.012,0.01737175073729
3,0.64726715006378,0.067057698627024,0.83535745164532,0,0,-0.24525,0.012,0.01737175073729
4,0.93365530400617,0.012048432607488,0.98324579552033,0.22602441017229,0.008368855544315,-0.1442889633383,0.012,0.01737175073729
5,0.61466195122595,0.60897348657086,0.45072378654989,0,0,-0.24525,0.012,0.01737175073729
6,0.034508930274653,0.52418006993743,0.66204731855819,0,0,-0.24525,0.012,0.01737175073729
7,0.057545692248304,0.96238538992711,0.57215309362296,0,0,-0.24525,0.012,0.01737175073729
8,0.10043188108809,0.61554475042558,0.65268666314337,0,0,-0.24525,0.012,0.01737175073729
9,0.98173581448327,0.4728973867146,0.91511970872232,0.40573271212,0.21433505143104,-0.022366054545827,0.012,0.01737175073729
10,0.67598015792318,0.45168727130593,0.4540586599381,0,0,-0.24525,0.012,0.01737175073729
11,0.93158891219602,0.56176929791236,0.65427619287829,0,0,-0.24525,0.012,0.01737175073729
12,0.027583067206969,0.23735236908107,0.57659381492549,0,0,-0.24525,0.012,0.01737175073729
13,0.67886519972179,0.60735673692243,0.89518097581508,0,0,-0.24525,0.012,0.01737175073729
14,0.18120389567352,0.39367515495222,0.5449651272362,0,0,-0.24525,0.012,0.01737175073729
15,0.74923273503562,0.42695213638251,0.55879472762731,0,0,-0.24525,0.012,0.01737175073729
16,0.56607551941406,0.042561772790835,0.90007132037598,0,0,-0.24525,0.012,0.01737175073729
17,0.45096003001289,0.39766662608947,0.94546458038831,0,0,-0.24525,0.012,0.01737175073729
18,0.72181746820536,0.33070379310189,0.75382097158403,0,0,-0.24525,0.012,0.01737175073729
19,0.52033424363641,0.95010389999955,0.90128132407688,0,0,-0.24525,0.012,0.01737175073729
20,0.75331714878581,0.51822182973877,0.76272941783292,0.47923875274162,-0.82402596945449,-0.23982107121016,0.012,0.01737175073729
21,0.9540891833818,0.60446542799524,0.59540967343438,0,0,-0.24525,0.012,0.01737175073729
22,0.30116294212861,0.17330053489258,0.45533449838656,0,0,-0.24525,0.012,0.01737175073729
23,0.42523984159604,0.39740436046983,0.6048187513779,0,0,-0.24525,0.012,0.01737175073729
24,0.025741907858613,0.20607018552625,0.829624081122,0,0,-0.24525,0.012,0.01737175073729
25,0.78321132257011,0.60341694093141,0.94527198483994,0,0,-0.24525,0.012,0.01737175073729
26,0.64745118180985,0.90500064321633,0.90424286596269,0,0,-0.24525,0.012,0.01737175073729
27,0.45066385819398,0.10512027330765,0.64642233369987,0,0,-0.24525,0.012,0.01737175073729
28,0.66478906689573,0.66194021573602,0.76504032120045,0,0,-0.24525,0.012,0.01737175073729
29,0.28012846842368,0.55977358084962,0.65293677094783,0,0,-0.24525,0.012,0.01737175073729
30,0.96075087780583,0.84242280984617,0.83624955845175,0.017329589105745,0.090644301396509,-0.19533003233759,0.012,0.01737175073729
31,0.24232128119557,0.26192268255364,0.46867538489504,0,0,-0.24525,0.012,0.01737175073729
32,0.70560698052454,0.12022944670573,0.68328515345659,0,0,-0.24525,0.012,0.01737175073729
33,0.20887794536569,0.88626527180119,0.70267129339583,0,0,-0.24525,0.012,0.01737175073729
34,0.56175696098497,0.69082369454959,0.52188243458583,0,0,-0.24525,0.012,0.01737175073729
35,0.60191136061105,0.5388849028909,0.55616905409219,0,0,-0.24525,0.012,0.01737175073729
36,0.93222508708371,0.59649269456676,0.82071640812015,0,0,-0.24525,0.012,0.01737175073729
