time,kinetic_energy,potential_energy,total_energy,max_speed,com_x,com_y,com_z,max_height,min_height,active_contacts,candidate_pairs
0,0.21689701000914,1199.4871842541,1199.7040812641,0.082830214384401,0.50252290225687,0.50096503536487,0.72074721391398,0.98491759051053,0.45020709175993,0,0
0.0001,28.344306893118,1199.4870387599,1227.831345653,2.6694514824173,0.5025229160381,0.50096503040236,0.72074712648952,0.98492481416269,0.45020974999282,2584,12497500
0.0002,88.687752005335,1199.486730005,1288.1744820104,4.2961624839308,0.50252293248304,0.50096502505015,0.72074694096506,0.98493783625003,0.45021231012572,2506,12497500
0.0003,159.13741801413,1199.4862579895,1358.6236760036,5.3569567577656,0.50252295351681,0.50096501896408,0.72074665734061,0.98495540153608,0.45014363888378,2434,12497500
0.0004,228.16138877076,1199.4856227132,1427.647011484,6.0753079833573,0.50252298046798,0.50096501333638,0.72074627561615,0.98506150936302,0.44987552334035,2383,12497500
0.0005,289.72849338981,1199.4848134188,1489.2133068086,6.6704053581718,0.50252301421816,0.50096500564553,0.72074578932775,0.98542662910174,0.44952531116948,2353,12497500
0.0006,340.7888736275,1199.4838285874,1540.2727022149,7.2526529380533,0.50252305546724,0.50096499568847,0.72074519756283,0.98578496413881,0.44914147147352,2296,12497500
0.0007,380.34404841208,1199.482658505,1579.8267069171,7.7263115349372,0.50252310474913,0.50096498968583,0.72074449448433,0.98612846775427,0.44875027713865,2264,12497500
0.0008,408.42828019822,1199.4813027284,1607.9095829266,8.1000174920907,0.50252316244609,0.50096498785554,0.72074367982601,0.98645112112863,0.44835762813369,2208,12497500
0.0009,425.94295348526,1199.4797612297,1625.4227147149,8.3823516828516,0.50252322880191,0.50096499033443,0.72074275357109,0.98674858994356,0.44796488102873,2139,12497500
0.001,435.57218982707,1199.4780255087,1635.0502153357,8.5816867416085,0.50252330629176,0.50096499718777,0.72074171061197,0.98701793051727,0.44757203582377,1412,12497500
0.0011,441.22931608975,1199.4760963807,1640.7054124705,8.70607774286,0.50252339667802,0.5009650084189,0.72074055143862,0.98725733808092,0.44717909251881,1194,12497500
0.0012,444.30878794039,1199.4739716216,1643.782759562,8.7632747123103,0.50252349624936,0.50096502137675,0.72073927471447,0.98746593150124,0.44678605111386,1031,12497500
0.0013,445.66420063683,1199.4716525952,1645.135853232,8.7625533428974,0.50252361242657,0.50096503583899,0.72073788125914,0.98764351991604,0.4463929116089,878,12497500
0.0014,445.49580564446,1199.4691407968,1644.9649464413,8.7618320239291,0.50252374468175,0.50096505159416,0.7207363719711,0.98779044769603,0.44599967400394,764,12497500
0.0015,444.79087253193,1199.4664378068,1644.2573103388,8.7611107554179,0.50252389237805,0.50096506844698,0.72073474779993,0.98790783745819,0.44560633829898,666,12497500
0.0016,443.76409039931,1199.4635242807,1643.22761468,8.7603895373762,0.50252405479481,0.50096507951316,0.72073299712189,0.9879976089678,0.44521290449402,587,12497500
0.0017,442.81050729198,1199.4604024857,1642.2709097777,8.7596683698164,0.50252423114037,0.50096508482994,0.72073112129941,0.98806167504492,0.44481937258906,517,12497500
0.0018,441.63176942278,1199.4570747529,1641.0888441756,8.7589472527512,0.50252442056727,0.50096509344353,0.7207291217331,0.98810193090313,0.44442574258411,474,12497500
0.0019,440.33143406608,1199.4535434577,1639.7849775238,8.7582261861929,0.50252462626234,0.50096510517473,0.72072699985037,0.98812024453472,0.44403201447915,452,12497500
0.002,438.86667819635,1199.4498110052,1638.3164892016,8.757505170154,0.50252484725222,0.50096511984578,0.72072475709633,0.98811844810646,0.44363818827419,418,12497500
0.0021,437.4204863531,1199.4458739724,1636.8663603254,8.756784204647,0.50252508255945,0.50096513728108,0.72072239141413,0.98809833032729,0.44324426396923,406,12497500
0.0022,435.9894258862,1199.4417349444,1635.4311608306,8.7560632896843,0.50252533120859,0.50096516428135,0.72071990435723,0.98806162974712,0.44285024156427,395,12497500
0.0023,434.44476605424,1199.4373965079,1633.8821625621,8.7553424252785,0.50252559223182,0.50096520047361,0.72071729747983,0.98801002894374,0.44245612105931,391,12497500
0.0024,432.86569115083,1199.4328551964,1632.2985463473,8.7546216114421,0.50252586467395,0.50096524546667,0.72071456869906,0.98794514955364,0.44206190245436,387,12497500
0.0025,431.51956270554,1199.4281121807,1630.9476748862,8.7539008481875,0.50252614759693,0.50096529968615,0.7207117187183,0.98786854810149,0.4416675857494,374,12497500
0.0026,430.22630519848,1199.4231702102,1629.6494754086,8.7531801355273,0.50252644008388,0.50096536269244,0.72070874918972,0.98779061451025,0.44127317094444,369,12497500
0.0027,428.64441802285,1199.4180320038,1628.0624500266,8.7524594734739,0.50252672507844,0.5009654340362,0.72070566174702,0.98784567920656,0.44087865803948,374,12497500
0.0028,427.07243105604,1199.4126880564,1626.4851191124,8.7517388620398,0.50252700223305,0.50096552053544,0.72070245067879,0.98787900279578,0.44048404703452,366,12497500
0.0029,425.63764174286,1199.4071413467,1625.0447830895,8.5395384153349,0.50252727128328,0.50096562150698,0.72069911777484,0.98789231118369,0.44008933792956,368,12497500
0.003,423.98426301749,1199.4013948249,1623.3856578424,8.5523832404108,0.50252753204037,0.50096573624529,0.72069566480793,0.98788729565465,0.4396945307246,371,12497500
0.0031,422.38270965851,1199.395451398,1621.7781610565,8.5628340122377,0.50252778438419,0.50096586269344,0.72069209352477,0.98786560596332,0.43929962541965,371,12497500
0.0032,420.98676069943,1199.3893139163,1620.3760746158,8.5708282779712,0.50252803248975,0.50096600015587,0.7206884056381,0.98782884428197,0.43890462201469,359,12497500
0.0033,419.60811154231,1199.3829851619,1618.9910967042,8.5763914064536,0.5025282763024,0.50096616246881,0.72068460281954,0.98777855996355,0.43850952050973,360,12497500
0.0034,418.25307856185,1199.3764678236,1617.6295463854,8.5796186806084,0.50252851580199,0.50096634314033,0.7206806866848,0.98771624507901,0.43811432090477,362,12497500
0.0035,416.67324160723,1199.3697645013,1616.0430061085,8.5806592894421,0.502528751,0.50096653872904,0.7206766587961,0.98764333068696,0.43771902319981,371,12497500
0.0036,414.87686656908,1199.3628676771,1614.2397342461,8.581506978845,0.5025289689946,0.50096674821881,0.72067251463608,0.98756118379283,0.43732362739485,372,12497500
0.0037,413.0449840996,1199.3557796643,1612.4007637639,8.5823546966532,0.50252917041176,0.50096697062923,0.72066825559477,0.98747110495438,0.4369281334899,376,12497500
0.0038,411.41406724269,1199.3485010687,1610.7625683113,8.5832024428582,0.50252935592406,0.50096720502488,0.72066388203614,0.98745348091928,0.43653254148494,377,12497500
0.0039,409.60615673113,1199.3410341133,1608.9471908444,8.5840502174515,0.5025295262426,0.50096745057551,0.720659395296,0.98750558613883,0.43613685137998,376,12497500
0.004,407.76268601376,1199.3333808758,1607.0960668896,8.5848980204249,0.50252968214324,0.50096770645851,0.72065479662282,0.98753821664845,0.43574106317502,376,12497500
0.0041,406.03603309484,1199.3255433346,1605.3615764295,8.5857458517698,0.50252982444507,0.50096797186311,0.72065008720529,0.98755290204586,0.43534517687006,377,12497500
0.0042,404.38156426921,1199.3175234141,1603.6990876833,8.4853414910029,0.50252996174162,0.50096824820236,0.72064526819977,0.98755114246239,0.4349491924651,389,12497500
0.0043,402.81920396399,1199.3093169002,1602.1285208642,8.416452123011,0.50253009860815,0.50096853463008,0.72064033707409,0.98753440232568,0.43455310996015,380,12497500
0.0044,401.07740558302,1199.300925773,1600.378331356,8.3713519865771,0.50253023557408,0.50096883030226,0.72063529501807,0.98750410488434,0.43415692935519,380,12497500
0.0045,399.59097742912,1199.2923519417,1598.8833293708,8.3436533463692,0.50253037356208,0.50096912672776,0.72063014317895,0.9874616274594,0.43376065065023,378,12497500
0.0046,398.06389176297,1199.2835969382,1597.3474887012,8.3282116932468,0.5025305179816,0.5009694272781,0.72062488247718,0.98740829738646,0.43336427384527,376,12497500
0.0047,396.28670613521,1199.2746622644,1595.5613683996,8.1784252023195,0.50253066906276,0.50096973121994,0.72061951381518,0.9873453886112,0.43296779894031,382,12497500
0.0048,394.35264171661,1199.2655370558,1593.6181787724,8.1775918161443,0.50253082697793,0.5009700358324,0.72061403066473,0.98727411890065,0.43257122593535,387,12497500
0.0049,392.76485409141,1199.2562230959,1592.0210771873,8.1767584627239,0.50253099191436,0.50097034062776,0.72060843409753,0.9871956476322,0.4321745548304,389,12497500
0.005,391.51964118112,1199.2467221626,1590.7663633437,8.1759251420685,0.5025311642466,0.50097064519898,0.72060272518183,0.98711107412227,0.43177778562544,379,12497500
0.0051,390.16879533755,1199.2370294363,1589.4058247738,8.1750918541879,0.50253133218777,0.5009709491748,0.72059690102164,0.98702143645681,0.43138091832048,368,12497500
0.0052,388.69670113496,1199.2271467508,1587.9238478858,8.1742585990922,0.502531494094,0.5009712599771,0.72059096271896,0.98692771078613,0.43098395291552,384,12497500
0.0053,387.01329279581,1199.2170759238,1586.2303687197,8.1734253767914,0.50253165084296,0.50097157718258,0.72058491136584,0.98683176367243,0.43058688941056,390,12497500
0.0054,385.31449320712,1199.2068186428,1584.5213118499,8.1725921872956,0.50253180299289,0.50097190331532,0.72057874797631,0.98701049375886,0.4301897278056,397,12497500
0.0055,383.63663697545,1199.1963721595,1582.833009135,8.1717590306148,0.50253194905156,0.50097223701635,0.72057247089907,0.98716147142415,0.42979246810064,400,12497500
0.0056,382.18182374746,1199.1857382662,1581.3675620137,8.170925906759,0.50253208948323,0.50097258140262,0.72056608121099,0.98728626056399,0.42939511029569,406,12497500
0.0057,381.07882363932,1199.1749186889,1580.2537423283,8.1700928157384,0.50253222453102,0.50097293599407,0.72055957994921,0.98738644116691,0.42899765439073,388,12497500
0.0058,379.74184821962,1199.1639149425,1578.9057631621,8.1692597575628,0.50253235046212,0.500973296898,0.72055296802395,0.98746359857796,0.42860010038577,391,12497500
0.0059,378.44793573608,1199.1527285212,1577.6006642573,8.1684267322424,0.50253246708531,0.50097365664623,0.72054624633319,0.98751931368004,0.42820244828081,391,12497500
0.006,377.19196639444,1199.1413609031,1576.3333272975,8.1675937397873,0.50253257432002,0.50097401511311,0.7205394157649,0.98755515396977,0.42780469807585,384,12497500
0.0061,376.06984948099,1199.1298135421,1575.1996630231,8.1667607802074,0.50253267216683,0.50097437217848,0.72053247719283,0.9875726655012,0.42738316420807,378,12497500
0.0062,374.78977106969,1199.1180878623,1573.907858932,8.1659278535128,0.50253276066951,0.50097472772643,0.72052543147268,0.98757336566844,0.42687132571543,373,12497500
0.0063,373.750872937,1199.1061820058,1572.8570549428,8.1650949597137,0.50253283993562,0.50097508171251,0.720518277488,0.98755873679521,0.42635938912279,360,12497500
0.0064,372.73449490638,1199.0940896755,1571.8285845819,8.1642620988201,0.50253290777429,0.50097543410819,0.72051101145511,0.98753022049803,0.42584735443015,358,12497500
0.0065,371.66968775875,1199.0818024052,1570.751490164,8.163429270842,0.5025329562151,0.50097578481518,0.72050362828677,0.98748921278772,0.4253352216375,354,12497500
0.0066,370.39556796222,1199.0693124351,1569.4648803973,8.1625964757895,0.50253298578248,0.50097612781822,0.72049612332021,0.98743705987287,0.42482299074486,358,12497500
0.0067,369.14087249005,1199.0566218346,1568.1974943247,8.1617637136727,0.50253298784624,0.50097647120169,0.72048849779905,0.98737505462792,0.42431066175222,359,12497500
0.0068,367.87650756192,1199.0437327073,1566.9202402692,8.1609309845017,0.5025329633018,0.50097681486746,0.72048075298716,0.98730443368795,0.42379823465958,355,12497500
0.0069,366.65184720756,1199.0306375751,1565.6824847826,8.1600982882866,0.50253291570583,0.50097715844092,0.72047288439115,0.98722637513179,0.42328570946694,362,12497500
0.007,365.29379459228,1199.0173295426,1564.3111241348,7.9764337666697,0.502532848451,0.50097750164472,0.72046488786773,0.98714199671521,0.4227730861743,368,12497500
0.0071,363.84765780512,1199.0038008683,1562.8514586734,7.8411489998624,0.50253276251275,0.50097784808725,0.72045675876523,0.98705235461588,0.42226036478166,371,12497500
0.0072,362.22073651467,1198.9900546446,1561.2107911593,7.8233238336501,0.50253265899545,0.50097819752048,0.72044849894173,0.98695844265234,0.42174754528902,368,12497500
0.0073,360.84469108555,1198.9760939295,1559.820785015,7.8242612131536,0.50253253299895,0.50097854971398,0.72044011023472,0.98696070973107,0.42123462769638,369,12497500
0.0074,359.5904694403,1198.9619217998,1558.5523912401,7.7606946578871,0.50253238591385,0.50097890609056,0.72043159449308,0.98702959693422,0.42072161200373,367,12497500
0.0075,358.44271632094,1198.947541349,1557.39025767,7.7183075028771,0.50253221916102,0.50097927105259,0.72042295357555,0.98708033135338,0.42020849821109,368,12497500
0.0076,356.9317684976,1198.9329448054,1555.864713303,7.5834192044725,0.50253203421282,0.50097964412657,0.72041418281228,0.98711421898653,0.41969528631845,376,12497500
0.0077,355.38265349406,1198.9181355641,1554.3007890581,7.5732351578646,0.5025318325141,0.50098002489212,0.7204052842433,0.98713254966163,0.41918197632581,377,12497500
0.0078,353.75318434684,1198.9031112146,1552.6562955614,7.5681071783181,0.50253161234679,0.50098041285598,0.72039625642028,0.98713659086327,0.41866856823317,374,12497500
0.0079,352.32594957473,1198.8878751036,1551.2138246784,7.5659661239478,0.50253137517482,0.50098080751715,0.72038710135412,0.98712758223693,0.41815506204053,369,12497500
0.008,350.97514771856,1198.8724305699,1549.8475782884,7.5651720587519,0.50253112236356,0.50098121190914,0.72037782105098,0.98710673074324,0.41764145774789,373,12497500
0.0081,349.64669533349,1198.8567757007,1548.5034710342,7.5643780374223,0.50253085510568,0.50098162545114,0.72036841436162,0.98712984419348,0.41712775535525,379,12497500
0.0082,348.40549523463,1198.8409138042,1547.2464090389,7.5635840599729,0.50253057623265,0.50098204766177,0.72035888327379,0.98717172544285,0.41661395486261,380,12497500
0.0083,347.27065963657,1198.8248481561,1546.0955077926,7.5627901264174,0.50253028681808,0.50098248233082,0.72034922975578,0.98719700396418,0.41610005626997,380,12497500
0.0084,346.23234159433,1198.8085819831,1545.0409235774,7.5619962367697,0.50252998506559,0.50098293310761,0.72033945574652,0.98720699875346,0.41558605957732,383,12497500
0.0085,345.15261640195,1198.7921148607,1543.9447312627,7.5612023910436,0.50252967123318,0.50098339928212,0.72032956099086,0.98720300227375,0.41507196478468,386,12497500
0.0086,343.93453700981,1198.7754409343,1542.7099779441,7.5604085892529,0.50252934642182,0.50098388580939,0.72031954197096,0.98720430026413,0.41455777189204,388,12497500
0.0087,342.66420075844,1198.7585635171,1541.4227642756,7.5596148314116,0.50252901169661,0.50098439180749,0.72030940067758,0.98724829283099,0.4140434808994,385,12497500
0.0088,341.62700858002,1198.7414858687,1540.3684944487,7.5588211175334,0.50252866802333,0.50098491630742,0.72029913906938,0.98727504465212,0.41352909180676,379,12497500
0.0089,340.57772836487,1198.7242111807,1539.3019395456,7.5580274476322,0.50252831631745,0.5009854664369,0.72028875906416,0.98728592245211,0.41301460461412,374,12497500
0.009,339.40102809532,1198.706742564,1538.1077706593,7.5572338217218,0.50252795746562,0.50098604082267,0.72027826253117,0.98728226568201,0.41250001932148,375,12497500
0.0091,338.233229263,1198.6890719819,1536.9223012449,7.5358321399527,0.50252759232348,0.50098663806995,0.7202676446413,0.98726538103528,0.41198533592884,370,12497500
0.0092,337.26556859963,1198.671202615,1535.9367712147,7.5362893802424,0.50252722171377,0.50098725677276,0.72025690730574,0.98723653764169,0.4114705544362,369,12497500
0.0093,336.33717088695,1198.6531375573,1534.9903084442,7.5367467204815,0.50252684641099,0.50098789552328,0.72024605238355,0.9871969629077,0.41095567484355,356,12497500
0.0094,335.39738704454,1198.6348795842,1534.0322666288,7.5372041606516,0.50252646712647,0.50098855176649,0.72023508154253,0.98714783897043,0.41044069715091,358,12497500
0.0095,334.45808507975,1198.6164313183,1533.074516398,7.5376617007346,0.5025260842123,0.50098922942092,0.72022399635842,0.98709029973214,0.40992562135827,364,12497500
0.0096,333.45497929414,1198.5977903546,1532.0527696487,7.5381193407123,0.50252569800857,0.50098992693214,0.72021279538618,0.98702542844118,0.40941044746563,373,12497500
0.0097,332.43375701806,1198.5789577507,1531.0127147688,7.5385770805664,0.50252530521691,0.5009906426492,0.7202014792613,0.98695425578545,0.40889517547299,372,12497500
0.0098,331.44637717964,1198.559935937,1530.0063131166,7.5390349202789,0.50252490621429,0.50099137500883,0.72019004944409,0.98703670901392,0.40837980538035,371,12497500
0.0099,330.38840814319,1198.5407252757,1528.9291334189,7.5394928598315,0.50252450137921,0.50099212250612,0.7201785061523,0.98713704921618,0.40786433718771,371,12497500
0.01,329.25132833732,1198.5213237694,1527.7726521067,7.539950899206,0.50252409113131,0.50099288369677,0.72016684818559,0.98721582218754,0.40734877089507,367,12497500
0.0101,328.18218002112,1198.5017333094,1526.6839133305,7.5404090383843,0.50252367590528,0.50099365723309,0.72015507668053,0.98727447055257,0.40683310650243,364,12497500
0.0102,327.13241045296,1198.4819557456,1525.6143661986,7.540867277348,0.50252325938327,0.50099444185556,0.72014319274867,0.98731442800689,0.40631734400979,366,12497500
0.0103,325.95378533641,1198.4619925006,1524.415777837,7.5413256160792,0.50252284179999,0.50099523227828,0.72013119724473,0.98733711165554,0.40580148341714,365,12497500
0.0104,324.84263648765,1198.4418292955,1523.2844657832,7.5417840545595,0.50252242338124,0.50099602753452,0.72011908158893,0.9873439151266,0.4052855247245,369,12497500
0.0105,323.78097190705,1198.4214563216,1522.2024282286,7.5422425927707,0.50252200434269,0.50099682268076,0.7201068398873,0.98733620243213,0.40476946793186,366,12497500
0.0106,322.71035422607,1198.4008756796,1521.1112299057,7.5427012306947,0.50252158772202,0.50099762124026,0.72009447340224,0.98731530254643,0.40425331303922,375,12497500
0.0107,321.64255014263,1198.38008952,1520.0226396626,7.5431599683134,0.50252117501155,0.50099841740101,0.72008198342583,0.98728250467024,0.40373706004658,387,12497500
0.0108,320.74348071322,1198.3591000049,1519.1025807181,7.5436188056084,0.50252076623391,0.50099920679305,0.72006937125726,0.98723905414815,0.40322070895394,376,12497500
0.0109,319.89176117073,1198.3379093531,1518.2296705238,7.5440777425617,0.50252036136567,0.50099998911494,0.72005663822982,0.98718614900551,0.4027042597613,381,12497500
0.011,318.95428848806,1198.3165176974,1517.2708061855,7.5445367791549,0.50251996036509,0.50100076412246,0.72004378442328,0.98712493707042,0.40218771246866,378,12497500
0.0111,318.00435567186,1198.2949256298,1516.2992813017,7.5449959153701,0.50251955918497,0.50100152650371,0.72003081019333,0.98705651364615,0.40167106707602,380,12497500
0.0112,317.08960919849,1198.2731281019,1515.3627373004,7.5454551511888,0.50251916049004,0.50100227613609,0.72001771250648,0.98705414757022,0.40115432358337,382,12497500
0.0113,316.22355566278,1198.2511277541,1514.4746834169,7.5459144865931,0.50251876431875,0.5010030130993,0.72000449294931,0.98714487766066,0.40063748199073,380,12497500
0.0114,315.33880907159,1198.228927197,1513.5677362685,7.5463739215646,0.50251837060845,0.5010037375632,0.71999115309048,0.98721484409488,0.40012054229809,378,12497500
0.0115,314.60475818563,1198.2065290193,1512.8112872049,7.5468334560853,0.50251797925109,0.50100444974839,0.71997769448552,0.98726547035712,0.39960350450545,366,12497500
0.0116,313.99954081296,1198.1839357951,1512.183476608,7.5472930901369,0.50251759011644,0.50100515339713,0.71996411868112,0.98729816807106,0.39908636861281,357,12497500
