time,kinetic_energy,potential_energy,total_energy,max_speed,com_x,com_y,com_z,max_height,min_height,active_contacts,candidate_pairs
0,0.043982654314286,240.47187874582,240.51586140013,0.08021804554074,0.50467340039845,0.50137112726803,0.72247306559809,0.98491759051053,0.45092466839825,0,0
0.0001,1.1622411960433,240.47187342783,241.63411462387,1.4257927791139,0.50467346905986,0.50137117374495,0.72247304962072,0.98492481416269,0.45092750989919,98,499500
0.0002,3.697640140023,240.47183545769,244.16947559772,2.5644207600087,0.50467353772127,0.50137121827335,0.72247293554335,0.98493790123415,0.45093025330013,99,499500
0.0003,6.7674148054486,240.47176483542,247.23917964087,3.4719811235445,0.50467360638268,0.50137125913245,0.72247272336598,0.9849556400421,0.45093289860107,98,499500
0.0004,9.8075815342031,240.47166156101,250.27924309521,4.1785576381896,0.5046736750441,0.50137129501295,0.72247241308861,0.98497697689132,0.45093544580201,98,499500
0.0005,12.482346442737,240.47152563445,252.95387207719,4.7113521286113,0.50467374370551,0.50137132495249,0.72247200471124,0.9850010005805,0.45093789490295,98,499500
0.0006,14.616828940177,240.47135634678,255.08818528696,5.094815751129,0.50467381236692,0.50137134827995,0.72247149610382,0.9850247979102,0.45094024590389,99,499500
0.0007,16.146567846135,240.47115365796,256.6177215041,5.3508390914703,0.50467388102833,0.50137136456764,0.72247088714607,0.98504760433319,0.45094249880482,99,499500
0.0008,17.078928108206,240.47091755241,257.54984566062,5.4989449743743,0.50467394968974,0.50137137359018,0.72247017779119,0.98506882938821,0.45094465360576,99,499500
0.0009,17.451219447373,240.47064803502,257.92186748239,5.5564764285914,0.50467401835116,0.50137137528925,0.72246936805387,0.98508803288066,0.4509467103067,100,499500
0.001,17.447799613888,240.47034512761,257.9181447415,5.5569186169848,0.50467408701257,0.50137136974344,0.72246845799967,0.98510492139055,0.45094866890764,17,499500
0.0011,17.438927637078,240.47000886518,257.90893650226,5.5573609433629,0.50467415567398,0.50137135714249,0.72246744773372,0.98511960005579,0.45095052940858,11,499500
0.0012,17.428441169655,240.46963613642,257.89807730607,5.5578034076926,0.50467422433539,0.50137133776524,0.72246632790842,0.98516219629307,0.45095229180952,10,499500
0.0013,17.369796149197,240.46922707765,257.83902322685,5.4917009850522,0.50467433109879,0.50137131196094,0.72246509893337,0.98524570676849,0.45095395611046,9,499500
0.0014,17.31979886488,240.46878183524,257.78858070012,5.4912603405712,0.50467447484948,0.50137128013165,0.72246376124826,0.98532028684682,0.4509555223114,9,499500
0.0015,17.277093687213,240.46830056378,257.74539425099,5.4908198359952,0.50467465435333,0.50137124267942,0.72246231531759,0.98538628652676,0.45095699041234,7,499500
0.0016,17.240811746007,240.46778342451,257.70859517052,5.4903794713581,0.50467486827456,0.50137120000387,0.72246076162575,0.98544407543856,0.45095836041328,6,499500
0.0017,17.210751762545,240.46723058374,257.67798234628,5.4899392466933,0.50467511519261,0.5013711525001,0.72245910067242,0.98549403892941,0.45095963231422,6,499500
0.0018,17.152803424599,240.46664221143,257.61944563603,5.4894991620345,0.50467539361804,0.50137110055671,0.72245733296824,0.98553657440227,0.45096080611516,7,499500
0.0019,17.109383204603,240.46601847988,257.57540168449,5.4890592174156,0.50467570200738,0.50137104455412,0.72245545903087,0.98557208790735,0.4509618818161,7,499500
0.002,17.077423658337,240.46535956251,257.54278322084,5.4886194128701,0.504676038777,0.50137098486306,0.72245347938128,0.98560099098404,0.45096285941704,7,499500
0.0021,17.054451976654,240.46466563269,257.51911760934,5.4881797484316,0.504676402316,0.50137092184319,0.7224513945404,0.98562369774966,0.45096373891797,7,499500
0.0022,17.038479761062,240.46393686279,257.50241662386,5.487740224134,0.50467679099813,0.50137085584201,0.72244920502609,0.98564062223048,0.45096452031891,7,499500
0.0023,17.027936660376,240.46317342322,257.49111008359,5.4873008400108,0.5046772031927,0.50137078719387,0.72244691135028,0.98565217592922,0.45096520361985,6,499500
0.0024,17.021552485913,240.46237548158,257.48392796749,5.4868615960957,0.50467763727465,0.50137071621916,0.72244451401656,0.98565876562251,0.45096578882079,6,499500
0.0025,17.018300755362,240.46154320195,257.47984395731,5.4864224924225,0.50467809163354,0.50137064322364,0.72244201351789,0.98566079138103,0.45096627592173,6,499500
0.0026,17.017365051222,240.46067674424,257.47804179546,5.4859835290247,0.50467856468183,0.50137056849795,0.72243941033466,0.9856586448041,0.45096666492267,5,499500
0.0027,17.018137651771,240.45977626357,257.47791391534,5.4855447059361,0.50467905486217,0.50137049231726,0.72243670493297,0.98565270746046,0.45096695582361,5,499500
0.0028,17.020102524842,240.45884190984,257.47894443468,5.4851060231903,0.50467956065394,0.50137041494094,0.72243389776313,0.98564334952589,0.45096714862455,5,499500
0.0029,17.0228551553,240.45787382726,257.48072898256,5.484667480821,0.50468008057892,0.50137033661252,0.72243098925843,0.98563092860859,0.45096724332549,5,499500
0.003,17.026081472912,240.45687215402,257.48295362693,5.4842290788619,0.50468061320631,0.50137025755958,0.72242797983406,0.98561578875235,0.45096723992643,5,499500
0.0031,17.029540659518,240.45583702203,257.48537768155,5.4837908173466,0.50468115715692,0.50137017799385,0.72242486988627,0.98559825960799,0.45096713842737,5,499500
0.0032,17.033051140284,240.45476855664,257.48781969693,5.4833526963089,0.50468171110679,0.50137009811137,0.72242165979174,0.98557865576273,0.45096693882831,5,499500
0.0033,16.983316695115,240.45366687655,257.43698357167,5.4829147157824,0.50468223506921,0.50137001809272,0.72241834990705,0.98555727621777,0.45096664112925,6,499500
0.0034,16.939852687011,240.45253208015,257.39238476716,5.4824768758008,0.50468272899128,0.50136993807406,0.72241494052779,0.9855344040039,0.45096624533019,6,499500
0.0035,16.902330248495,240.45136425624,257.35369450473,5.4820391763977,0.50468319300183,0.50136985805541,0.72241143192076,0.98551030592519,0.45096575143113,5,499500
0.0036,16.850799945752,240.45016348817,257.30096343392,5.4816016176069,0.50468362739464,0.50136977803676,0.72240782433641,0.98548523242111,0.45096515943206,6,499500
0.0037,16.8100363098,240.44892985385,257.25896616365,5.481164199462,0.50468403261209,0.5013696980181,0.72240411800878,0.98545941753714,0.450964469333,6,499500
0.0038,16.778160144396,240.44766342574,257.22582357014,5.4807269219966,0.50468440922941,0.50136961799945,0.72240031315559,0.98543307899481,0.45096368113394,6,499500
0.0039,16.753592713816,240.44636427094,257.19995698476,5.4802897852445,0.50468475793959,0.5013695379808,0.7223964099784,0.98540641835155,0.45096279483488,6,499500
0.004,16.735009217536,240.44503245123,257.18004166877,5.4798527892394,0.5046850795388,0.50136945796215,0.72239240866284,0.98537962124192,0.45096181043582,6,499500
0.0041,16.721311031616,240.44366797938,257.164979011,5.4794159340148,0.50468537491267,0.50136937794349,0.72238830924729,0.98535272603229,0.45096072793676,6,499500
0.0042,16.699060252282,240.44227085539,257.14133110767,5.4789792196046,0.50468564502308,0.50136929792484,0.72238411173173,0.98532573272266,0.4509595473377,7,499500
0.0043,16.683816077887,240.44084107926,257.12465715715,5.4785426460422,0.50468589136061,0.50136921790619,0.72237981611617,0.98529864131303,0.45095826863864,7,499500
0.0044,16.674041518492,240.43937865099,257.11342016949,5.4781062133616,0.504686115581,0.50136913788753,0.72237542240061,0.9852714518034,0.45095689183958,7,499500
0.0045,16.66827151666,240.43788357058,257.10615508724,5.4776699215962,0.50468632150905,0.50136905786888,0.72237093058506,0.98524416419377,0.45095541694052,8,499500
0.0046,16.665655393397,240.43635583804,257.10201123143,5.4772337707798,0.50468651112708,0.50136897785022,0.7223663406695,0.98521677848414,0.45095384394146,9,499500
0.0047,16.656303677181,240.43479545335,257.09109913053,5.4767977609461,0.50468668593679,0.50136889783157,0.72236165265394,0.98518929467451,0.4509521728424,9,499500
0.0048,16.54668368854,240.43320241652,256.97988610506,5.4763618921286,0.50468684739442,0.50136881781292,0.72235686653838,0.98516171276488,0.45095040364334,10,499500
0.0049,16.471717856612,240.43157672756,256.90329458417,5.4759261643612,0.50468699690613,0.50136873779427,0.72235198232283,0.98513403275525,0.45094853634428,9,499500
0.005,16.419684860304,240.42991838645,256.84960324675,5.4754905776775,0.50468713582417,0.50136865777561,0.72234700000727,0.98510625464562,0.45094657094522,10,499500
0.0051,16.387056590016,240.4282273932,256.81528398322,5.4750551321111,0.50468726544367,0.50136857775696,0.72234191959171,0.98507837843599,0.45094450744615,10,499500
0.0052,16.368202476993,240.42650374782,256.79470622481,5.4746198276957,0.50468738700007,0.50136849773831,0.72233674107616,0.98505040412636,0.45094234584709,10,499500
0.0053,16.358869414508,240.4247474503,256.7836168648,5.474184664465,0.50468750166708,0.50136841771965,0.7223314644606,0.98502233171673,0.45094008614803,9,499500
0.0054,16.355883036679,240.42295850063,256.77884153731,5.4737496424527,0.50468761055526,0.501368337701,0.72232608974504,0.9849941612071,0.45093772834897,9,499500
0.0055,16.356886493889,240.42113689883,256.77802339272,5.4733147616924,0.50468771471103,0.50136825768235,0.72232061692948,0.98496589259747,0.45093527244991,8,499500
